id,caption,media_type,media_product_type,media_url,permalink,timestamp,like_count,comments_count,thumbnail_url
18096740455801445,"Clare Vaughan began her career as a teacher in Wales, going on to spend 20 years preserving and promoting the Welsh language in Patagonia, Argentina. We talked to her about the adventure of a lifetime for our latest Voices article: https://www.britishcouncil.org/voices-magazine/20-year-teaching-adventure-patagonia

📸 ©️ Clare Vaughan

Image description: Clare Vaughan pictured with Vincent Evans in Cwm Hyfryd, Trevelin, Patagonia.

#Welsh #Cymraeg #Argentina #Patagonia #BritishCouncil",IMAGE,FEED,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/568112597_18536046586062390_5576589936073637573_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=hL-lj-ErlsUQ7kNvwHdyhB_&_nc_oc=AdmUQWOXp5PNcjGdF29ah0yKtduBJkrVrTzV9UyG4dtHtsdnVUXAKq7Ci3WMsz5lwts&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_AfedwIpE9L6sw-oSy8FcQtxbjaGJ5jdpK0q2cjOhwblghg&oe=68FE5E41,https://www.instagram.com/p/DQGqHo4DdXr/,2025-10-22T08:00:37+0000,5,0,
17856421599488240,"Language Hack of the Week! Have no time to learn a language? Build consistency by dedicating just 5 minutes a day to learning. ⏰ 

What do you think of this week's #LanguageHack? Have you tried it?",IMAGE,FEED,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/568604723_18535933273062390_6688290501383160330_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=e3MqCxdqE7YQ7kNvwHjq6cs&_nc_oc=AdmZgwZmfBmq_Lcu5qX9hXXIcB9fJ0Aw0sc0rmfcjT6hhdk9OrD6u5ACX_0sYxx_UY8&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_AferpSV2M2ohQWgGBYseQ2L_pxpjQJdAidND80-IxVQ2GQ&oe=68FE52E1,https://www.instagram.com/p/DQEuozaE2K0/,2025-10-21T14:01:38+0000,60,5,
18012012014803758,We're sending best wishes for a very happy #Diwali to all our colleagues and partners celebrating around the world 🪔,VIDEO,REELS,https://scontent-ord5-3.cdninstagram.com/o1/v/t2/f2/m86/AQPHF1Q5OvI1cwwcMrtOjCOzJ-snseG7PknY9MdFORrTSW-g9WoR6XSimSQa64xZB6HjvRzsc6uhqdKpZyZVvIZxOgyvRc69L4Y8hro.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_ohc=0GGcu70cYTsQ7kNvwEGKec4&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTgzMzEzNjkwNDI2MTMxNSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjE1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=193318f144f05906&_nc_vs=HBkcFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GMTQxQzg1NjA3QUE4NzJBQUZEM0U3N0IxM0Y3MEM5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmhruGoM7OwQYVAigCQzMsF0AuGJN0vGp_GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&edm=AL-3X8kEAAAA&_nc_zt=28&oh=00_AffjTfnRPWbIuNra4_MqS9zQawAli0L1fd-PUEKqhIoRxQ&oe=68FA63C5,https://www.instagram.com/reel/DQBkMt5FSo3/,2025-10-20T08:33:06+0000,56,2,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/568371678_18535657156062390_757920497299218081_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=5kFzrx1KKpcQ7kNvwHORgnx&_nc_oc=AdmDMn10AhDjFMdf7lMnpRE3aSuE9tDhIF-VJi_Hj633CyPAuUwZXyIuIvFOGEKoaAc&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_AfcZXTlFDLS4V9gES828jUCP7GIVmnKOTvDZjoxs-M0H7w&oe=68FE7768
18080643068048921,"Why does protecting music, languages, and crafts matter? 

Discover how our Cultural Protection Fund recognises that intangible cultural heritage is a valuable asset that can tackle global challenges for communities worldwide.
 
🔗Check out the link in our bio to find out more. 

The British Council’s Cultural Protection Fund safeguards heritage at risk due to conflict and/or climate change. 

#IntangibleCulturalHeritageDay  #CulturalProtectionFund",IMAGE,FEED,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/566439256_18534810337062390_6499785233414796455_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=uZ0vU7CiHLsQ7kNvwES5Dyu&_nc_oc=AdlIZYREOp1cd9y9O6xFzti6YtN-D-q_MnhphaIJIyO_lIfb9TlYrU0PDoOCiQLTSIA&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_Afe8R-2dGYb3mcRrCn61T9lFrE_ODUXUXYOyKEcTl7zZpQ&oe=68FE4E25,https://www.instagram.com/p/DP58a5SjCbx/,2025-10-17T09:30:24+0000,49,1,
18206918788310351,"We’re immensely proud of our colleagues and partners who have been recognised for their exceptional service to the UK.

Huge congratulations to:

🎖️ Mark Beddy, our former Trustee and Chair of the Finance Committee, on receiving an Honorary OBE for services to Arts and Culture in the UK

🎖️ Zhanna Sevastianova, on receiving an Honorary MBE for services in support of UK/Ukraine cultural relations. As the Head of English and School Education at uabritish, Zhanna contributes to teacher growth and empowerment, promoting trauma-sensitive teaching and learning, supporting English language and life skills development by fostering cultural connections.

#BritishCouncil #Honours #ArtsAndCulture #Ukraine #awards #mbe",CAROUSEL_ALBUM,FEED,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/565092547_18534644776062390_3554256992113169921_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=pe0-5PwVqtMQ7kNvwFFw1HX&_nc_oc=AdnjkFGyQF5xq9AO21_OFqWSUaQZU2LorsZ4Vg3Dr8uMNtkvbErHu-O8EWbqemPG5Og&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_AffDRXH4EloqK2J3pTpDWHHioVAbLL5jAAkpsjrCfDdnvQ&oe=68FE636E,https://www.instagram.com/p/DP3iAYXj2XY/,2025-10-16T11:01:19+0000,51,1,
17846720277562179,"🔍 Discover how practitioners are creating works at the intersection of creative practice and technological innovation – all part of our new Arts and Technologies in China report. 

📚 Research by Gary Zhexi Zhang (garyzhexizhang) draws on comprehensive fieldwork including interviews and roundtables with 48 practitioners, educators, curators, technologists and leaders. Explore the growing demand for art and technology, and discover how digital cultural heritage is thriving. 

🔗 To read the report, head to the link in our bio britishcouncil.

📸 Image credit: Wu Ziyang. Image courtesy of the artist. 

Image description: An illuminated human figure sculpture, covered in various images, lies stretched out on a reflective gallery floor. 

#UKChina #Insight #Research #ArtsAndTech #BritishCouncil",IMAGE,FEED,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/564365744_18534405478062390_5432225122872233753_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=DaE3zU-BL2gQ7kNvwHT5ssa&_nc_oc=AdlehvYld55V0pbK1vJ12f2ftBui1cpIhu7NRh0667j30KUnQWRtC9TfndlttqA5UmM&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_Afc9qvN-78PHfxmDo4L6oKB5xFG1cipNuHwSCUYInGxvQw&oe=68FE7216,https://www.instagram.com/p/DP0ol3xCQ3P/,2025-10-15T08:00:57+0000,53,0,
18076870610136897,"UK Schools - is it time to bring the world into your classroom? 🌍

Our International School Award can get you started. It offers the opportunity to inspire your students and build an international ethos in your school. 

Find out more now! Just head to the link in our bio britishcouncil.",VIDEO,REELS,https://scontent-ord5-1.cdninstagram.com/o1/v/t2/f2/m86/AQMBYSmfBKdgzvY9rlHCQAwSTLGrLPKk_A3eQbFf4YmBG3Q0OwlSghdOEt8p9i1FXftnAKksMlLdQSusVO9bFo6Q5I4cc_SyMXsjgPI.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_ohc=MKrM_ijwa5oQ7kNvwE2OMlo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTQ3MTE5MTc2NzQ5ODc4MywidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjUxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=f5f4ea15548c4306&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NzREODZDQjI2MzNCRDZEOTE0QUY2MjlFQ0QxNzdCNl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS3RmcHlIUjdfQ202UkVIQUpzMkxSZnl3WjlNYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmvoCW69CCnQUVAigCQzMsF0BJ1wo9cKPXGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&edm=AL-3X8kEAAAA&_nc_zt=28&oh=00_AffsOC-g-mO4r09IdXAgw7CsUW_DYq887l0w57Ekr5cydw&oe=68FA5766,https://www.instagram.com/reel/DPysb3BiawA/,2025-10-14T14:00:05+0000,113,6,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/565070432_18534265642062390_6174208388879658606_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=evoqXC45FtQQ7kNvwH4QYVJ&_nc_oc=AdnTpy7cuYJWxiW6ynl0yEuMGr7OyAvUtAOxB4uXDt2ATzGUkfgCXyDRo9ciXqOuVX4&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_AfetTphfYx4oxcq0nxelcz6gcBlxFs5nQ1lfHuqyIva3lw&oe=68FE667A
17985251936906993,"Language hack of the week! 🏠 Turn your home into a mini language lab and boost your vocabulary. 

Have you tried this in the past? Did it help with reinforcing your vocabulary learning?
 
#LanguageHack",IMAGE,FEED,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/563183735_18534041632062390_5389932942781695620_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=Qttd8_YhE-oQ7kNvwHLRobM&_nc_oc=AdndaJF2fKUxV6LZPkGbZyHbluwPsziq3e7ZPOk_lB3U6wqR-thIQNlaG1eUQem8lNE&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_Afdk1ikpSy-9OPTk4Md5CJqEYB8kXUVolOlfUOWT_u7OIA&oe=68FE52BE,https://www.instagram.com/p/DPvfAIwDJcf/,2025-10-13T08:00:57+0000,42,0,
17950167248901952,"We're so excited that this weekend our very own Selector Radio will present 'After Dark' a UK electronic music showcase in the UK Pavilion at Osaka Expo 2025!

Hear from the three pioneering UK electronic artists, set to take the stage in Japan, along with Selector Radio host Sian Eleri 👇

🔗 For info & set times visit the link in our bio britishcouncil.

#OsakaExpo2025 #UKPavilion #Music #BritishCouncil #ElectronicMusic
iamfourthdaughter misoextra twstwstwst sianeleri britisharts",VIDEO,REELS,https://scontent-ord5-3.cdninstagram.com/o1/v/t2/f2/m86/AQNKwiLD0yMXyH4tK7uwFqCxuW_4_v_bPr8lnF19w4uBqmzxNqVWFUzUYEqnCwnjGg9cHtPPn5LxKI2qIyZsAUTwBE02NhgK1hGid00.mp4?_nc_cat=109&_nc_sid=5e9851&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_ohc=AgJL3q7ZljAQ7kNvwGyYSsj&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzgyNTgwMjgxMjM5Nzc5LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NTAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=5ccea9b1bab6e52d&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRDQ3NzU1MTM5NkE2N0ZEMzg1MTcxODk1Q0I3QTlBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSWhEZlNGYVBlbEFWTzBJQVB3cFlHR1ZtN2xmYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmxqPfupXw4wIVAigCQzMsF0BJSHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&edm=AL-3X8kEAAAA&_nc_zt=28&oh=00_Affq8nd0q-Vqkx1czi4pOGCwbTPdK3De3dPuloK4RUunTQ&oe=68FA5B12,https://www.instagram.com/reel/DPopNs0Dqat/,2025-10-10T16:20:03+0000,33,1,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/561924484_18533492944062390_581443466804015206_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=aVXJOvqQDtMQ7kNvwEgslxM&_nc_oc=AdnRXyyO3aAaN7Q0C3EX37X6481DMkHv66mXRZUvxyxpPg90S2cZCTn0uyNBudafiOw&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_Afe7tF2HYfrL2RcK4K_fBp3_B_uNpOoQvHT9ehhu_m505w&oe=68FE7ACA
18070421327251682,"Ready to change how you think about language learning? 

💬 Swipe to see the truth behind the common myths that hold learners back, because anyone can make real progress with the right approach. 🌍 

#BritishCouncil #LanguageLearning",CAROUSEL_ALBUM,FEED,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/561242383_18533411173062390_4436604293898483844_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=5xLAkQouHqUQ7kNvwG3ANOv&_nc_oc=AdnUn1TkWrHmZFkc1vmlw7sg6esaI1gfGIf7onmLmPpBgTvYOUJP6KswyDi6ErCfLmA&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=iau8cUeaSH21b2kdgG3vgw&oh=00_AffwfwpgfHh79mmhiF_iRd2Ay17v4kFXA8DNcuNCucUwtQ&oe=68FE4A56,https://www.instagram.com/p/DPnwq-2Dj2Z/,2025-10-10T08:01:37+0000,368,8,
